folio,pin,site_address,site_address_normalized,site_city,site_zip,parcel_type,land_use_code,year_built,remodel_year,building_area_sqft,parcel_area_acres,market_value_usd,building_value_usd,sale_date,sale_amount_usd,vacant_or_improved,stories,source_object_id,source_url,snapshot_date,observed_at_utc,geometry_geojson
194821.0000,A-25-29-18-509-000005-00030.0,25 Adalia Ave,25 ADALIA AVE,Tampa,33606,,0100,2021,2023,3956,0.13,1447071,955065,1985-04-01,85500,I,2,507246,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45956590235161,27.9350031069068],[-82.45955919835463,27.935101845258973],[-82.45955680783648,27.935137227868474],[-82.4599064846594,27.935171621006344],[-82.45992761447447,27.935041861805594],[-82.45956590235161,27.9350031069068]]]}"
194864.0000,A-25-29-18-509-000006-00044.0,88 Adalia Ave,88 ADALIA AVE,Tampa,33606,,0100,2000,2018,4183,0.28,6520664,1508093,2026-02-20,8460000,I,2,507287,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.46057298103996,27.93059161628977],[-82.46041183391486,27.9310847020078],[-82.4604674454979,27.931102948800632],[-82.46051991158313,27.93112746884585],[-82.46083655268137,27.930677925887924],[-82.46077419125969,27.930648564224143],[-82.46070912632523,27.930624269609304],[-82.46064187586067,27.930605236131196],[-82.46057298103996,27.93059161628977]]]}"
194939.0000,A-25-29-18-509-000006-00160.0,214 Blanca Ave,214 BLANCA AVE,Tampa,33606,,0000,,,0,0.32,4948675,0,2012-03-29,1430000,I,,507352,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.4614678438063,27.92620730026128],[-82.46145552919975,27.92630763142108],[-82.46144661736518,27.92640824626816],[-82.46201665546164,27.92646959371096],[-82.46204721951888,27.926265673527883],[-82.4614678438063,27.92620730026128]]]}"
194954.0000,A-25-29-18-509-000007-00015.0,121 Adalia Ave,121 ADALIA AVE,Tampa,33606,,0100,1949,2002,2480,0.14,902815,423672,2008-04-04,505000,I,2,507366,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45819719786954,27.931943383519236],[-82.45828866649329,27.932262750498555],[-82.45843377052937,27.932221419754242],[-82.45834370141056,27.93189621771436],[-82.45819719786954,27.931943383519236]]]}"
194963.0005,A-25-29-18-509-000007-00029.0,128 Adriatic Ave,128 ADRIATIC AVE,Tampa,33606,,0000,,,0,0.14,470250,0,2009-05-11,580000,I,,507376,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.4577056157921,27.93237579029812],[-82.4575537051333,27.932400588097906],[-82.45766074918672,27.932714315985496],[-82.45773821777813,27.93269760659677],[-82.45781620285528,27.932682908734417],[-82.4577056157921,27.93237579029812]]]}"
195009.0000,A-25-29-18-509-000010-00014.0,118 Bosphorous Ave,118 BOSPHOROUS AVE,Tampa,33606,,0800,1951,1988,2828,0.30,1116282,245720,2014-03-07,475000,I,2,507415,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45653669621218,27.928937439451627],[-82.45619533568758,27.928791337930914],[-82.45610057239672,27.928923168863296],[-82.45600158705521,27.92905252845762],[-82.45616944017932,27.929094314826266],[-82.45624875934557,27.929114060434596],[-82.45643732785048,27.929161003734553],[-82.4564517734509,27.92909344799252],[-82.4565299570942,27.928949821267434],[-82.45653669621218,27.928937439451627]]]}"
195058.0000,A-25-29-18-509-000013-00012.0,119 Danube Ave,119 DANUBE AVE,Tampa,33606,,0800,1948,1986,2633,0.23,941310,244566,2024-09-20,1275000,I,2,507462,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45599616248754,27.928371792392074],[-82.45576598956225,27.928640984885597],[-82.45597345137676,27.928782170499474],[-82.45606736778664,27.928656014135314],[-82.45615825705245,27.928528119754404],[-82.45616416021242,27.928520870954934],[-82.45616859293868,27.928512838314568],[-82.45617142716789,27.92850425327585],[-82.45617257962093,27.92849536608375],[-82.45617201784957,27.928486434034102],[-82.45616975817802,27.928477715163556],[-82.45616586568764,27.928469464639978],[-82.45616045313645,27.92846191942491],[-82.45615367791868,27.92845530008868],[-82.45599616248754,27.928371792392074]]]}"
195099.0000,A-25-29-18-509-000015-00026.0,140 Chippewa Ave,140 CHIPPEWA AVE,Tampa,33606,,0000,,,0,0.21,590568,0,2014-04-25,525000,I,,507499,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45604559101089,27.92729579450931],[-82.45600618419621,27.9273878693757],[-82.45596448283325,27.927479142359832],[-82.45628696432475,27.927629353493682],[-82.45635644479302,27.927471651827357],[-82.4563820896604,27.92741350184368],[-82.45604559101089,27.92729579450931]]]}"
195126.0000,A-25-29-18-509-000016-00037.0,146 Bosphorous Ave,146 BOSPHOROUS AVE,Tampa,33606,,0000,,,0,0.29,792880,0,,0,,,507525,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45725737415147,27.92659746482111],[-82.45721918301548,27.926732100221344],[-82.45717826722897,27.92686610213341],[-82.4575364339213,27.92697432795418],[-82.45759639738391,27.926800016742476],[-82.45762940684016,27.926704076881972],[-82.45725737415147,27.92659746482111]]]}"
195182.0000,A-25-29-18-509-000019-00013.0,17 Bahama Cir,17 BAHAMA CIR,Tampa,33606,,0100,1949,2014,2839,0.28,1624466,758323,2013-03-13,1125000,I,1,507577,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.46002326978893,27.929119671330874],[-82.4600205512565,27.928960422240838],[-82.45989208137645,27.9289429040558],[-82.45976465622664,27.928920153671225],[-82.45963854426674,27.928892220729114],[-82.45963009592809,27.92888908595946],[-82.45962116956707,27.928887276627172],[-82.45961202653206,27.928886846907307],[-82.45960293612403,27.928887809437402],[-82.45959416238436,27.928890134459067],[-82.45958596513404,27.928893755229048],[-82.45957858268974,27.92889856536974],[-82.45957223290303,27.928904424279974],[-82.45956710199164,27.92891115897728],[-82.45956333949387,27.928918572236384],[-82.45956105625548,27.92892644710797],[-82.45956031937271,27.928934552349986],[-82.45956115019439,27.928942650556163],[-82.45958992659986,27.92899991112033],[-82.45961623699323,27.929058100370494],[-82.45964541568229,27.92914006769775],[-82.45968173864408,27.929219752428224],[-82.46002326978893,27.929119671330874]]]}"
195232.0000,A-30-29-19-509-000025-00008.0,113 Biscayne Ave,113 BISCAYNE AVE,Tampa,33606,,0000,,,0,0.17,508781,0,1989-05-01,95000,I,,507626,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45601453345185,27.925039706094005],[-82.45584537627346,27.925110353032775],[-82.4559226819583,27.925264043861524],[-82.45599442195766,27.925419848476384],[-82.45615723844747,27.925364635611714],[-82.45601453345185,27.925039706094005]]]}"
195286.0000,A-25-29-18-509-000029-00014.0,139 Chesapeake Ave,139 CHESAPEAKE AVE,Tampa,33606,,0100,2023,2024,5896,0.30,3150133,2283739,2023-09-29,4200000,I,2,507684,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.4574925397273,27.92366283086493],[-82.45757021469718,27.924010575933348],[-82.4576130319468,27.924000834696034],[-82.45785719079674,27.92394528369804],[-82.45786944206965,27.92394251948389],[-82.4577800501227,27.923570223603786],[-82.4576368596076,27.92361791199468],[-82.4574925397273,27.92366283086493]]]}"
195321.0000,A-25-29-18-509-000032-00030.0,180 Cyprus Ave,180 CYPRUS AVE,Tampa,33606,,0100,1961,2006,3894,0.33,1591591,677879,2018-02-28,925000,I,1,507718,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.46093625516166,27.923400125772528],[-82.46076627638826,27.923385375965033],[-82.46066191128251,27.9233763182546],[-82.46055930752449,27.923768234785975],[-82.46070089294727,27.92381263391787],[-82.46084419034835,27.923852465465117],[-82.46093625516166,27.923400125772528]]]}"
195324.0000,A-36-29-18-509-000033-00003.0,424 W Davis Blvd,424 W DAVIS BLVD,Tampa,33606,,0000,,,0,0.38,2837636,0,2012-05-07,975000,I,,507721,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45845288768997,27.921108576063293],[-82.45844680957296,27.921182841663768],[-82.45844640944539,27.92125730223926],[-82.45845168892406,27.92133161576867],[-82.45846262423088,27.92140544121718],[-82.45900563054485,27.921239528585115],[-82.45897325479424,27.921163215367955],[-82.45894739132125,27.921084965518627],[-82.4589281852167,27.921005218034033],[-82.45845288768997,27.921108576063293]]]}"
195333.0000,A-36-29-18-509-000033-00019.0,360 Blanca Ave,360 BLANCA AVE,Tampa,33606,,0100,1960,1992,9191,0.84,7600822,1701642,1999-04-01,740000,I,4,507729,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.46050223068413,27.922305212892493],[-82.46038173868627,27.922284290667548],[-82.46026223129563,27.92225931139552],[-82.46003892569732,27.92264571823282],[-82.46018477217956,27.922689571260776],[-82.46033225453006,27.922728875905843],[-82.46048080489948,27.922763654816908],[-82.46063073804208,27.92279338624427],[-82.46078183634313,27.922818028498124],[-82.46087117177295,27.922342703463794],[-82.46074766062334,27.92233457979364],[-82.46062461452655,27.9223220759366],[-82.46050223068413,27.922305212892493]]]}"
195392.0000,A-36-29-18-509-000039-00010.0,456 Marmora Ave,456 MARMORA AVE,Tampa,33606,,0100,1957,1974,1526,0.15,556285,102483,2026-05-12,700000,I,1,507791,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45751439600168,27.918631944048837],[-82.45746468637147,27.91896795600915],[-82.45756034260002,27.91897946268623],[-82.4576555129916,27.91899380810759],[-82.45763845023792,27.91864077274145],[-82.45751439600168,27.918631944048837]]]}"
195445.0000,A-36-29-18-509-000042-00029.0,70 Ladoga Ave,70 LADOGA AVE,Tampa,33606,,0000,,,0,0.58,8505732,0,,76500,,,507839,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.46181139004042,27.91978788826788],[-82.46182844463081,27.92014293084312],[-82.46244873730689,27.92008033208995],[-82.46242868059277,27.919740564950434],[-82.46181139004042,27.91978788826788]]]}"
195460.0000,A-36-29-18-509-000042-00056.0,14 Ladoga Ave,14 LADOGA AVE,Tampa,33606,,0100,1937,1981,3375,0.56,3941765,591151,1998-07-01,630000,I,2,507853,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.4595752322267,27.9206042209819],[-82.45924522345099,27.92096268009075],[-82.45929945429819,27.921017050326654],[-82.45935792892907,27.921067833724138],[-82.45942034450248,27.921114769587295],[-82.45948638200034,27.921157616225102],[-82.45955570319893,27.92119615547376],[-82.45962795268184,27.921230188177937],[-82.45987705342554,27.92080018043011],[-82.45979591855078,27.920758445611085],[-82.45971831437068,27.92071171311266],[-82.4596446289677,27.92066021898107],[-82.4595752322267,27.9206042209819]]]}"
195469.0000,A-36-29-18-509-000043-00010.0,75 Ladoga Ave,75 LADOGA AVE,Tampa,33606,,0000,,,0,0.38,894854,0,2025-12-10,2000000,V,,507860,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.46163019901512,27.91929000911513],[-82.46108468006913,27.919320419204148],[-82.46109623280815,27.919445063747318],[-82.46110762474231,27.91956819727851],[-82.46163150062999,27.919567291011642],[-82.46163681065852,27.91947488928587],[-82.4616363770594,27.919382367834103],[-82.46163019901512,27.91929000911513]]]}"
195473.0000,A-36-29-18-509-000043-00017.0,25 Formosa Ave,25 FORMOSA AVE,Tampa,33606,,0100,1965,1995,1991,0.14,720741,227974,2015-06-05,419000,I,2,507863,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.46094228056452,27.91979779282909],[-82.46092940676502,27.920120781697527],[-82.46101063115904,27.920139801744707],[-82.46109292741468,27.92015475277227],[-82.46109192202022,27.91983035294902],[-82.46094228056452,27.91979779282909]]]}"
195497.0000,A-36-29-18-509-000044-00024.0,448 W Davis Blvd,448 W DAVIS BLVD,Tampa,33606,,0100,1954,2004,2849,0.30,1280259,514714,1992-06-01,140000,I,1,507886,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45974514258472,27.918555101820914],[-82.45941324388124,27.9186698665789],[-82.45944369681784,27.918757908523276],[-82.45946714185678,27.91884762705935],[-82.45948346435667,27.918938583096455],[-82.45989093221357,27.918826481617998],[-82.45987036866103,27.918760206432093],[-82.45980373191139,27.918651038873804],[-82.45974514258472,27.918555101820914]]]}"
195526.0000,A-36-29-18-509-000045-00033.0,488 Severn Ave,488 SEVERN AVE,Tampa,33606,,0100,2015,2020,3762,0.14,1619372,1140278,2025-04-02,2005000,I,2,507911,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45731260839165,27.9162225274909],[-82.45732687135921,27.916366830718598],[-82.45769802057784,27.916330827154304],[-82.45768332526474,27.916231139982706],[-82.45767879853173,27.91620029417562],[-82.45731260839165,27.9162225274909]]]}"
195590.0000,A-36-29-18-509-000047-00036.0,511 Riviera Dr,511 RIVIERA DR,Tampa,33606,,0100,1982,2004,2408,0.23,1031384,352223,,0,,1,507963,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.46102607243255,27.91636748082853],[-82.46089668710627,27.916794997643436],[-82.46108771697779,27.91690589256968],[-82.46112754991869,27.916667806493862],[-82.4611704618035,27.91641125297072],[-82.46102607243255,27.91636748082853]]]}"
195637.0000,A-36-29-18-509-000048-00035.0,596 Riviera Dr,596 RIVIERA DR,Tampa,33606,,0100,2021,2023,5867,0.26,7884604,2850344,1994-09-01,450000,I,2,508003,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.46121508090617,27.9117490014555],[-82.46116844885717,27.912186667342908],[-82.46121828846687,27.91219788811491],[-82.46126674439937,27.912213163548305],[-82.46131339857848,27.912232362388966],[-82.46149189085907,27.91180616496708],[-82.4614244340364,27.91178581127271],[-82.46135561262003,27.91176945530949],[-82.46128572658247,27.91175716736208],[-82.46121508090617,27.9117490014555]]]}"
195662.0000,A-36-29-18-509-000048-00072.0,522 Riviera Dr,522 RIVIERA DR,Tampa,33606,,0000,2025,2025,8865,0.41,3379935,0,1995-11-01,450000,I,3,508026,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.46155132900898,27.9171760666991],[-82.46169759036373,27.917601668673196],[-82.46175142656878,27.91761754041681],[-82.4618069120577,27.917628011966517],[-82.46186336255953,27.917632954764166],[-82.46192008189541,27.917632307071397],[-82.46197637011795,27.917626076649643],[-82.46203153469054,27.917614341625058],[-82.46208489351268,27.917597245063888],[-82.46213579017817,27.91757499943315],[-82.4616979807714,27.917117867581492],[-82.46165148218071,27.9171417966604],[-82.46160241874202,27.917161267357066],[-82.46155132900898,27.9171760666991]]]}"
195682.0000,A-36-29-18-509-000054-00015.0,498 Lucerne Ave,498 LUCERNE AVE,Tampa,33606,,0000,,,0,0.32,2356589,0,2014-09-19,1262000,I,,508045,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45961354001209,27.914690120265522],[-82.45921545857173,27.914741043619244],[-82.45922225833324,27.914881577777294],[-82.45922339703459,27.915022237286788],[-82.45963692719253,27.914992441181496],[-82.45962926921258,27.914841033987766],[-82.45961354001209,27.914690120265522]]]}"
195726.0000,A-36-29-18-509-000069-00007.0,617 Marmora Ave,617 MARMORA AVE,Tampa,33606,,0100,1956,2015,1811,0.15,848446,0,2014-10-31,658000,I,1,508085,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45399439664925,27.91602030430937],[-82.4542534334491,27.916268320797986],[-82.45437750812196,27.916171667973586],[-82.45408839409663,27.915906339620335],[-82.45399439664925,27.91602030430937]]]}"
195760.0000,A-36-29-18-509-000069-00043.0,547 Suwanee Cir,547 SUWANEE CIR,Tampa,33606,,0000,,,0,0.23,1250688,0,1995-11-01,224900,I,,508110,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45436925414464,27.91844078966692],[-82.45456940457198,27.918756252223105],[-82.45466823170473,27.918709623092212],[-82.454768467887,27.918665430276125],[-82.45459014546527,27.918339305219977],[-82.45447877839557,27.91838846543245],[-82.45436925414464,27.91844078966692]]]}"
195763.0000,A-36-29-18-509-000069-00049.0,533 Suwanee Cir,533 SUWANEE CIR,Tampa,33606,,0000,,,0,0.41,1772310,0,2025-02-05,3300000,V,,508114,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45373668411881,27.91905485744045],[-82.45371833938574,27.91911863659353],[-82.45370617128192,27.919183570347634],[-82.45370026929265,27.91924918915295],[-82.4537006751214,27.919315015494437],[-82.453707386787,27.91938057200015],[-82.45372035457065,27.919445384161726],[-82.45373839117293,27.91950514955633],[-82.45376102988263,27.919563666185642],[-82.4541253992684,27.91940330359704],[-82.45412088432744,27.919390149516538],[-82.45410884044355,27.91933740597436],[-82.45410358347807,27.919283791787027],[-82.45410518130942,27.91922999347058],[-82.45411361343787,27.91917669963625],[-82.45373668411881,27.91905485744045]]]}"
